population,percentage,life expectancy,income,group
395,11.901175053,,41750.0,Hispanic
2646,79.722808075,,43929.0,White
99,0.8829825187,,,AIAN
52,0.4637887977,,,Asian
122,1.0881198716,,,Black
9993,89.1277203,,35197.0,Hispanic
1006,8.9725294328,,55575.0,White
223,1.2171160354,,,AIAN
130,0.7095295273,,,Asian
328,1.7901975767,,37529.0,Black
3084,16.832223556,76.845134061,28527.0,Hispanic
14426,78.735945857,76.116673754,35554.0,White
2350,1.4495077842,,57875.0,AIAN
1998,1.2323900225,,112049.0,Asian
7114,4.3879993092,73.457607722,44704.0,Black
99444,61.338234931,77.925779123,55572.0,Hispanic
51475,31.750388591,72.212583507,67614.0,White
42,2.1784232365,,,AIAN
14,0.7261410788,,,Asian
9,0.4668049793,,,Black
1067,55.342323651,,31923.0,Hispanic
819,42.479253112,,54559.0,White
1547,0.8621458347,,52117.0,AIAN
1467,0.8175616933,,130208.0,Asian
19407,10.815555407,75.850738555,59736.0,Black
47809,26.644040215,83.908366777,59273.0,Hispanic
107451,59.882632248,77.591063089,79390.0,White
8782,1.0445336232,92.050414772,34048.0,AIAN
11334,1.3480692423,88.588077811,59804.0,Asian
25651,3.0509373684,79.831576833,53146.0,Black
697411,82.950266307,81.200032198,41022.0,Hispanic
97885,11.642470247,77.489302082,61714.0,White
550,1.2957640296,,,AIAN
362,0.8528483249,,84583.0,Asian
750,1.7669509494,,,Black
9204,21.684022052,89.362245604,45745.0,Hispanic
31447,74.087075343,77.475436844,51561.0,White
199,1.1479665417,,,AIAN
110,0.6345543698,,,Asian
3996,23.051629651,73.571967781,21404.0,Black
4108,23.697721373,80.267731126,31029.0,Hispanic
8798,50.75281223,77.447069862,45375.0,White
486,1.3773167829,,,AIAN
270,0.7651759905,,16746.0,Asian
2247,6.3679646319,73.347690553,25098.0,Black
4088,11.585331293,,50278.0,Hispanic
27698,78.495720682,73.944298195,53875.0,White
310,1.2229279262,,,AIAN
119,0.4694465265,,,Asian
1559,6.1501439899,,21173.0,Black
5463,21.551146002,84.603099749,46364.0,Hispanic
17915,70.673399345,79.505401414,60455.0,White
46,1.1982287054,,20515.0,AIAN
21,0.5470174525,,,Asian
136,3.5425892159,,,Black
1098,28.601198229,,40000.0,Hispanic
2521,65.668142746,,54018.0,White
85,1.4562275141,,,AIAN
27,0.4625663868,,,Asian
188,3.2208326195,,31250.0,Black
3474,59.516875107,79.987847849,40203.0,Hispanic
2097,35.925989378,81.244400125,61635.0,White
8,0.6666666667,,,AIAN
10,0.8333333333,,,Asian
58,4.8333333333,,,Black
226,18.833333333,,41875.0,Hispanic
892,74.333333333,,48750.0,White
4748,0.6026466698,94.374465926,107118.0,AIAN
163833,20.794737123,88.520964873,118777.0,Asian
159458,20.23943401,80.537076692,78827.0,Black
194437,24.679193459,87.000808836,68941.0,Hispanic
256292,32.530227528,81.417688678,114685.0,White
115,1.0681775961,,,AIAN
106,0.9845810886,,,Asian
394,3.6596693294,,32292.0,Black
1596,14.824447334,,46442.0,Hispanic
8449,78.478543563,,53319.0,White
288,1.4539579968,,,AIAN
153,0.7724151858,,,Asian
3016,15.226171244,75.824415598,27202.0,Black
3138,15.842084006,,40789.0,Hispanic
13198,66.629644588,77.143798971,58739.0,White
204,1.0294711344,,,AIAN
505,2.5484457004,,,Asian
593,2.9925312878,,,Black
15717,79.314695196,77.746764946,37399.0,Hispanic
2899,14.629592249,78.268097923,66232.0,White
218,1.0430122961,,,AIAN
86,0.4114635663,,71932.0,Asian
337,1.6123630448,,,Black
8853,42.356825032,81.632642301,52262.0,Hispanic
11423,54.652887422,77.174430084,61166.0,White
2714,0.8032199828,,53472.0,AIAN
11716,3.4674006333,87.262185922,86289.0,Asian
42715,12.641688123,73.40020736,40165.0,Black
84480,25.002219657,81.656014633,53300.0,Hispanic
192692,57.028026873,77.383505684,82730.0,White
59,0.8969291578,,,AIAN
37,0.5624809973,,,Asian
418,6.3545150502,,,Black
3445,52.371541502,80.749108467,39661.0,Hispanic
2602,39.556096078,78.607846577,63824.0,White
310,1.1565437994,,57875.0,AIAN
127,0.4738098791,,,Asian
112,0.4178480824,,,Black
6342,23.660647665,84.445551722,48007.0,Hispanic
19917,74.30607372,79.47094525,59187.0,White
6,0.4322766571,,,AIAN
2,0.144092219,,,Asian
21,1.5129682997,,,Black
534,38.472622478,,41477.0,Hispanic
822,59.221902017,,115208.0,White
74,0.9757383966,,,AIAN
39,0.5142405063,,,Asian
316,4.1666666667,,57837.0,Black
2759,36.379219409,82.592082683,31188.0,Hispanic
4367,57.581751055,74.944194546,81757.0,White
361,1.7334101604,,115662.0,AIAN
106,0.5089791607,,,Asian
1236,5.934889081,,25143.0,Black
10717,51.459713819,79.731126971,49175.0,Hispanic
8552,41.064054547,76.232761906,61786.0,White
369,1.6853162823,,30859.0,AIAN
154,0.7033569308,,,Asian
1016,4.6403288422,,30833.0,Black
6395,29.20758164,80.237963251,39570.0,Hispanic
13830,63.165106189,72.601372578,52485.0,White
2390,1.7837018904,88.985655365,44816.0,AIAN
2054,1.5329387795,87.510380858,59545.0,Asian
7958,5.939204872,73.016692514,31493.0,Black
18541,13.837496548,86.420771751,49574.0,Hispanic
100460,74.9751849,75.73117212,56933.0,White
1253,1.0128772018,,70000.0,AIAN
1739,1.4057409847,,57147.0,Asian
25027,20.2308681,72.050152299,31459.0,Black
23738,19.188889877,97.559114255,41152.0,Hispanic
70625,57.090544593,75.64246973,58981.0,White
279,0.9837799718,,,AIAN
114,0.4019746121,,,Asian
4248,14.978843441,71.134387634,27250.0,Black
6967,24.56629055,79.853647055,47705.0,Hispanic
16534,58.300423131,77.258303479,57836.0,White
1586,0.9688809608,,50568.0,AIAN
3232,1.974415678,94.856758733,73438.0,Asian
12504,7.6386428336,78.16748932,76747.0,Black
62764,38.342272777,81.683308119,58305.0,Hispanic
81544,49.81489853,79.107879244,76615.0,White
592,1.7499261011,,33776.0,AIAN
234,0.6916937629,,46563.0,Asian
1667,4.9275790718,72.476235486,75921.0,Black
20213,59.748743719,78.360854689,42326.0,Hispanic
11326,33.479160508,77.42837366,50679.0,White
47,1.5521796565,,,AIAN
13,0.429326288,,,Asian
251,8.2892998679,,22955.0,Black
1036,34.214002642,,27339.0,Hispanic
1686,55.680317041,,38421.0,White
158,1.8623290901,,,AIAN
66,0.7779349364,,,Asian
57,0.6718528996,,,Black
1099,12.95379538,,32225.0,Hispanic
7135,84.099481377,,53269.0,White
93,1.7023613399,,,AIAN
23,0.4210140948,,,Asian
34,0.6223686619,,,Black
2636,48.251876258,79.681815772,30432.0,Hispanic
2711,49.624748307,76.726246694,49063.0,White
49,1.2493625701,,,AIAN
25,0.6374298827,,,Asian
201,5.124936257,,20238.0,Black
932,23.763386028,,40417.0,Hispanic
2673,68.15400306,,49301.0,White
350,0.6118132396,,,AIAN
393,0.6869788662,,59211.0,Asian
3149,5.5045711189,66.996338807,18696.0,Black
3374,5.8978796301,,54811.0,Hispanic
49357,86.277903054,75.954990549,61266.0,White
49922,1.0624824017,101.17925512,52492.0,AIAN
348874,7.4250327596,87.267612563,76933.0,Asian
881174,18.753893431,74.558710863,43291.0,Black
2035306,43.317110836,84.116018351,48426.0,Hispanic
1366779,29.088951456,78.925661487,87882.0,White
807,1.209423613,,32679.0,AIAN
532,0.7972904115,,85851.0,Asian
13788,20.663609388,73.025404251,35406.0,Black
9047,13.558432995,83.919234276,46314.0,Hispanic
42167,63.194257111,76.422070091,60037.0,White
40,0.7118704396,,,AIAN
41,0.7296672006,,,Asian
368,6.5492080441,,,Black
1520,27.051076704,,49766.0,Hispanic
3615,64.335290977,,66585.0,White
62,1.0665749183,,,AIAN
57,0.980560812,,,Asian
227,3.9050404266,,16071.0,Black
1728,29.726475142,82.674056074,30197.0,Hispanic
3677,63.254773783,75.116867222,50332.0,White
2743,1.2320835823,,64338.0,AIAN
3825,1.7180895742,83.00537538,60156.0,Asian
8212,3.6886147931,77.192991733,58313.0,Black
88216,39.62431108,81.073252341,55068.0,Hispanic
118446,53.202833388,80.253993989,73474.0,White
68,1.7777777778,,,AIAN
50,1.3071895425,,,Asian
14,0.3660130719,,,Black
1307,34.169934641,,29818.0,Hispanic
2394,62.588235294,,75139.0,White
779,0.9465485607,,42059.0,AIAN
595,0.7229735477,,61154.0,Asian
5095,6.190840715,70.455582613,30217.0,Black
10961,13.318509338,97.046856859,31532.0,Hispanic
63946,77.699607529,74.069787888,49032.0,White
4629,0.534564213,,35200.0,AIAN
9181,1.0602363446,98.633514824,93036.0,Asian
3582,0.4136550034,84.694869597,61348.0,Black
799915,92.37544446,81.441112173,36366.0,Hispanic
52363,6.0469617375,82.07386528,51680.0,White
348,0.9572536722,,40424.0,AIAN
234,0.6436705727,,58295.0,Asian
2298,6.3211751114,72.239635871,28533.0,Black
7775,21.386917533,84.556633906,42105.0,Hispanic
25375,69.799746933,75.77247311,52612.0,White
312,1.3577023499,,76250.0,AIAN
129,0.5613577023,,,Asian
797,3.4682332463,,22313.0,Black
11183,48.664055701,77.214639056,42155.0,Hispanic
10603,46.140121845,76.407293684,55500.0,White
580,0.9580917455,,,AIAN
550,0.9085352759,,,Asian
588,0.9713068041,,,Black
7821,12.919371624,87.192423811,50612.0,Hispanic
50540,83.486132448,77.767440658,60597.0,White
361,0.9807117631,,,AIAN
262,0.7117631079,,67333.0,Asian
2589,7.0334148329,77.261433405,34602.0,Black
6404,17.397446346,86.129369719,38638.0,Hispanic
26820,72.860635697,76.306167134,57669.0,White
154,0.6646812551,,,AIAN
196,0.8459579611,,,Asian
5757,24.84785705,75.161699983,23550.0,Black
2657,11.467909707,99.976642163,21202.0,Hispanic
14209,61.327636065,75.559674568,43296.0,White
615,1.686826298,,,AIAN
437,1.198606654,,,Asian
2185,5.9930332702,73.05242552,27526.0,Black
15720,43.116925862,76.026541115,41086.0,Hispanic
17535,48.095120546,73.156016575,58130.0,White
92,1.9186652763,,,AIAN
73,1.5224191867,,147708.0,Asian
134,2.7945776851,,,Black
3738,77.95620438,,26121.0,Hispanic
796,16.600625652,,40769.0,White
1145,1.1866145731,,73906.0,AIAN
1613,1.6716238484,,,Asian
7610,7.8865824464,70.789590946,22533.0,Black
16395,16.990869804,83.067404058,42388.0,Hispanic
68488,70.977169328,75.705976585,57922.0,White
468,2.2077554486,,,AIAN
148,0.6981790735,,34286.0,Asian
536,2.5285404283,,29267.0,Black
5095,24.035286348,81.086557712,46771.0,Hispanic
14740,69.534861779,74.938123722,54205.0,White
18,1.1826544021,,,AIAN
4,0.2628120894,,,Asian
16,1.0512483574,,,Black
400,26.281208936,,67222.0,Hispanic
1071,70.367936925,,54375.0,White
101,1.1421463304,,64107.0,AIAN
47,0.5314938369,,,Asian
340,3.8448490331,,,Black
1526,17.256587131,,29896.0,Hispanic
6792,76.806513627,,55353.0,White
130,0.8740083367,,,AIAN
169,1.1362108377,,70893.0,Asian
874,5.876025279,,41486.0,Black
5055,33.985478015,76.97923584,51458.0,Hispanic
8574,57.644211376,77.148405661,67206.0,White
268,0.7471008029,,,AIAN
191,0.5324487065,,,Asian
5662,15.783898305,73.035232955,29710.0,Black
2475,6.8995316682,,26856.0,Hispanic
26841,74.824375558,75.277150167,55153.0,White
28,1.243339254,,,AIAN
25,1.1101243339,,,Asian
15,0.6660746004,,,Black
739,32.815275311,,36295.0,Hispanic
1414,62.788632327,,58831.0,White
2596,1.0180352234,,48750.0,AIAN
10238,4.0148862161,82.466700347,55057.0,Asian
84517,33.143791593,72.352849043,32124.0,Black
54917,21.535993976,89.129891345,46335.0,Hispanic
101564,39.828863416,75.965750929,64570.0,White
33,0.6288109756,,,AIAN
28,0.5335365854,,,Asian
33,0.6288109756,,,Black
4868,92.759146341,,,Hispanic
287,5.46875,,,White
416,1.0190583509,,9769.0,AIAN
210,0.5144284944,,,Asian
298,0.7299985302,,,Black
32802,80.353730831,76.092381232,39127.0,Hispanic
7284,17.843319779,75.567719853,59384.0,White
1686,0.9838878158,,51406.0,AIAN
1623,0.9471233244,85.319908529,65435.0,Asian
5824,3.3986729769,77.379298903,56127.0,Black
37728,22.016678241,83.21531929,52214.0,Hispanic
121933,71.155630511,76.2262965,64684.0,White
281,1.4179744664,,,AIAN
155,0.7821567341,,,Asian
2385,12.03512136,101.03976381,25202.0,Black
5500,27.75394863,79.670625843,34556.0,Hispanic
11560,58.333753848,75.387964823,52667.0,White
164,1.0479233227,,,AIAN
79,0.5047923323,,,Asian
1322,8.447284345,,41138.0,Black
8656,55.309904153,75.937999655,47257.0,Hispanic
5502,35.156549521,79.663831196,63188.0,White
1308,1.0169333396,,,AIAN
1781,1.3846775824,89.784218747,112375.0,Asian
15415,11.98473045,74.757459688,49861.0,Black
28787,22.381085662,85.566294724,54658.0,Hispanic
79984,62.185318219,76.387646704,70063.0,White
340,0.7449442387,,,AIAN
618,1.3540457045,,,Asian
514,1.126180408,,68382.0,Black
11133,24.392541794,81.787541042,68165.0,Hispanic
32689,71.622006529,81.004180571,85722.0,White
7,1.5837104072,,,AIAN
3,0.6787330317,,,Asian
9,2.036199095,,,Black
324,73.303167421,,,Hispanic
92,20.814479638,,,White
12,1.652892562,,,AIAN
1,0.1377410468,,,Asian
9,1.2396694215,,,Black
143,19.696969697,,18750.0,Hispanic
554,76.308539945,,55313.0,White
600,1.144928919,,95820.0,AIAN
571,1.0895906879,,30034.0,Asian
764,1.4578761569,,24783.0,Black
14395,27.468752982,82.218602308,40700.0,Hispanic
35869,68.445758992,77.011077277,56322.0,White
61,1.3984410821,,,AIAN
36,0.8253094911,,,Asian
22,0.5043558001,,,Black
1087,24.919761577,,31725.0,Hispanic
3170,72.67308574,,43358.0,White
4,1.4440433213,,,AIAN
0,0.0,,,Asian
0,0.0,,,Black
43,15.523465704,,38750.0,Hispanic
224,80.866425993,,66125.0,White
55,1.4600477834,,,AIAN
16,0.4247411733,,,Asian
39,1.03530661,,,Black
2266,60.153968675,,35764.0,Hispanic
1369,36.341916645,,30969.0,White
285,0.9155449902,,,AIAN
769,2.4703652543,,,Asian
1043,3.3505734203,,,Black
22850,73.404221144,75.54886462,39268.0,Hispanic
6181,19.856082752,74.157670305,56875.0,White
50,1.3687380235,,,AIAN
11,0.3011223652,,,Asian
193,5.2833287709,,28542.0,Black
1275,34.9028196,,36708.0,Hispanic
2093,57.295373665,,52560.0,White
913,1.8359877735,,38125.0,AIAN
392,0.7882882883,,,Asian
6518,13.107303732,73.289361208,27775.0,Black
4007,8.0578346203,,46124.0,Hispanic
36793,73.988497426,75.4615144,47936.0,White
226,1.7175862593,,,AIAN
52,0.3951968384,,,Asian
449,3.412372701,,26719.0,Black
7351,55.867153063,75.083698059,38333.0,Hispanic
5155,39.177686579,77.150954216,50859.0,White
274,1.2906872674,,,AIAN
289,1.3613453295,,,Asian
745,3.5093504169,,,Black
4209,19.826652221,90.050842847,48606.0,Hispanic
15304,72.090065476,77.750481663,58117.0,White
57,0.7568715974,,,AIAN
28,0.3717965742,,,Asian
43,0.5709733103,,,Black
6557,87.066790599,,47066.0,Hispanic
858,11.392909308,,63826.0,White
128,0.6364992541,,,AIAN
102,0.5072103431,,26339.0,Asian
1176,5.8478368971,,21250.0,Black
3871,19.249129786,97.62200155,51039.0,Hispanic
14717,73.182496271,78.596823589,57834.0,White
195,1.1374241717,,,AIAN
97,0.5657956136,,,Asian
1802,10.510965936,72.484560253,29716.0,Black
4094,23.880074662,82.063480872,44112.0,Hispanic
10861,63.351609893,77.658733786,60763.0,White
153,0.8859293573,,,AIAN
129,0.7469600463,,46875.0,Asian
1185,6.8616097279,,29088.0,Black
2593,15.01447597,91.54404269,36293.0,Hispanic
13087,75.77880718,75.455183716,52741.0,White
1011,1.1711826512,,,AIAN
656,0.7599365175,,,Asian
8108,9.3926300059,74.341788891,43352.0,Black
23113,26.775019404,82.4622323,43438.0,Hispanic
53087,61.498094367,72.583195695,51732.0,White
286,1.2160380969,,56389.0,AIAN
188,0.799353714,,53352.0,Asian
3918,16.658871551,74.280493795,24262.0,Black
5335,22.683787576,86.507470247,39804.0,Hispanic
13648,58.029678133,74.491057825,48625.0,White
70,2.086438152,,48750.0,AIAN
26,0.7749627422,,,Asian
28,0.8345752608,,,Black
1157,34.485842027,,50263.0,Hispanic
2049,61.073025335,,63542.0,White
149,1.2247246424,,,AIAN
92,0.7562058195,,,Asian
500,4.1098142364,,,Black
4919,40.432352458,81.343077808,33500.0,Hispanic
6496,53.394706559,77.778197002,60778.0,White
205,0.947057193,,153229.0,AIAN
133,0.6144322277,,,Asian
217,1.0024946872,,,Black
2367,10.935045736,90.151087529,42625.0,Hispanic
18573,85.803381687,78.35215414,52215.0,White
1,0.6578947368,,,AIAN
0,0.0,,,Asian
7,4.6052631579,,,Black
25,16.447368421,,,Hispanic
119,78.289473684,,,White
3447,1.1212965011,,38025.0,AIAN
7537,2.451758552,93.796949852,51596.0,Asian
21578,7.0192445318,70.967295713,33940.0,Black
110466,35.934186043,77.484582784,40569.0,Hispanic
162987,53.019075378,77.179292243,58838.0,White
109,1.8546877659,,,AIAN
28,0.4764335545,,,Asian
132,2.2460438999,,,Black
2776,47.234983835,76.607176805,25975.0,Hispanic
2886,49.106687085,77.341139147,53667.0,White
95,1.1894328283,,,AIAN
66,0.8263428071,,,Asian
142,1.7778890697,,,Black
2627,32.89094779,84.699344956,36156.0,Hispanic
5022,62.87717541,76.971729086,52200.0,White
2884,1.132726123,,36125.0,AIAN
4578,1.7980652535,83.811042398,52625.0,Asian
35707,14.02435911,73.596425062,27042.0,Black
68058,26.730608349,82.19708303,37642.0,Hispanic
141636,55.629263924,78.271696482,59305.0,White
5,0.6675567423,,,AIAN
5,0.6675567423,,,Asian
18,2.4032042724,,,Black
322,42.990654206,,49688.0,Hispanic
395,52.736982644,,100625.0,White
173,1.1995562335,,,AIAN
114,0.7904590209,,110667.0,Asian
2772,19.220635141,75.213564512,19133.0,Black
3368,23.353210373,93.994230952,60063.0,Hispanic
7925,54.950769657,74.071735258,51862.0,White
124,1.2489927478,,30375.0,AIAN
90,0.9065269944,,,Asian
2090,21.051571313,70.993776171,30985.0,Black
423,4.2606768735,,39423.0,Hispanic
7011,70.618452861,73.790466394,40668.0,White
79,1.3731965931,,,AIAN
30,0.5214670607,,,Asian
105,1.8251347123,,,Black
2729,47.436120285,71.782980367,64063.0,Hispanic
2830,49.191726056,76.275950227,79779.0,White
32,0.7476635514,,,AIAN
14,0.3271028037,,,Asian
20,0.4672897196,,,Black
1117,26.098130841,,33000.0,Hispanic
3091,72.219626168,,45169.0,White
505,1.3815933465,,38750.0,AIAN
689,1.8849857737,,28503.0,Asian
3778,10.335959729,73.021880265,25298.0,Black
15685,42.911468593,78.558761739,43286.0,Hispanic
15958,43.658349748,74.264604192,58686.0,White
1029,1.7594254937,,,AIAN
409,0.6993246131,,,Asian
145,0.2479268188,,,Black
55672,95.190219714,,37372.0,Hispanic
1574,2.6912883645,,61806.0,White
541,1.0624300387,,,AIAN
444,0.8719388857,,,Asian
1262,2.4783488148,,,Black
26660,52.35560967,79.71163026,53349.0,Hispanic
21981,43.166866322,78.508661427,65104.0,White
35,1.6362786349,,,AIAN
4,0.1870032726,,,Asian
28,1.3090229079,,,Black
780,36.465638149,,24490.0,Hispanic
1302,60.869565217,,50563.0,White
1975,1.1444100639,,84650.0,AIAN
3797,2.2001645633,87.748974821,94662.0,Asian
10427,6.041905689,72.477600358,49184.0,Black
78240,45.336021973,80.979563161,66253.0,Hispanic
77457,44.882314084,78.207739838,94025.0,White
314,1.249452867,,57292.0,AIAN
225,0.895308583,,104712.0,Asian
2184,8.6904619792,70.593612444,37462.0,Black
6766,26.922923879,78.913267623,32437.0,Hispanic
15544,61.851896065,76.300138024,51692.0,White
48,0.9754115017,,,AIAN
21,0.426742532,,,Asian
41,0.8331639911,,,Black
905,18.390571022,,30729.0,Hispanic
3892,79.089615932,,44904.0,White
149,1.8293431553,,,AIAN
54,0.6629834254,,,Asian
741,9.0976058932,,75644.0,Black
3273,40.184162063,76.516610324,44784.0,Hispanic
3938,48.348680172,71.936149457,60882.0,White
278,1.4186568687,,142813.0,AIAN
92,0.4694835681,,,Asian
108,0.5511328843,,,Black
2207,11.262502552,81.893123054,35040.0,Hispanic
16748,85.466421719,74.195835015,53201.0,White
5841,0.988450311,99.444119719,86573.0,AIAN
18704,3.1652070906,91.950008503,92781.0,Asian
30206,5.1116469941,77.786635303,71787.0,Black
146414,24.777086771,87.421460655,53666.0,Hispanic
384816,65.120954436,78.913086156,83350.0,White
368,1.7128228997,,51528.0,AIAN
1602,7.4563649057,,,Asian
718,3.3418664184,,49511.0,Black
12104,56.336979288,82.384236252,47151.0,Hispanic
6754,31.435885502,75.529192056,60665.0,White
170,1.3777453602,,,AIAN
79,0.6402463733,,,Asian
2733,22.149282762,71.319398383,30015.0,Black
1232,9.9846016695,,43056.0,Hispanic
7889,63.9354891,73.456285406,48884.0,White
30,2.4311183144,,,AIAN
2,0.1620745543,,,Asian
29,2.3500810373,,,Black
226,18.314424635,,59250.0,Hispanic
959,77.714748784,,40833.0,White
579,0.8811310131,,24107.0,AIAN
1039,1.5811660148,,85000.0,Asian
11630,17.698711023,74.779986256,22910.0,Black
12964,19.728812528,91.501082032,38676.0,Hispanic
38914,59.219917518,76.843539768,51577.0,White
565,1.1399172803,,35625.0,AIAN
380,0.7666700293,,,Asian
6324,12.759003329,73.127020868,28337.0,Black
13876,27.995561384,85.317638873,44142.0,Hispanic
27453,55.387874508,74.633941743,55271.0,White
120,0.8729812309,,,AIAN
85,0.6183617052,,,Asian
2771,20.15859159,77.251706982,33088.0,Black
512,3.7247199185,,136635.0,Hispanic
10040,73.039429652,75.814002878,43468.0,White
179,1.2134770524,,,AIAN
133,0.9016337875,,,Asian
640,4.3386889024,,24103.0,Black
5618,38.085553522,79.033370336,40497.0,Hispanic
8115,55.013219443,74.300879683,48729.0,White
3112,0.8590396533,,45353.0,AIAN
8123,2.242281203,91.10448465,72216.0,Asian
12603,3.4789449712,73.818244367,41827.0,Black
232425,64.158834003,79.34918813,49019.0,Hispanic
105099,29.011635129,77.128606664,66418.0,White
185,1.8598572434,,41607.0,AIAN
65,0.6534633558,,,Asian
57,0.5730370966,,,Black
5509,55.383532723,93.148796111,52019.0,Hispanic
4167,41.892027747,74.584563991,49819.0,White
23,1.0793054904,,,AIAN
30,1.4077897701,,,Asian
65,3.0502111685,,,Black
347,16.283435007,,50750.0,Hispanic
1647,77.287658376,,64076.0,White
