population,percentage,life expectancy,income,group
48936,8.0590230888,82.572936159,66493.0,Hispanic
479765,79.010078719,81.442972611,95024.0,White
80,2.1361815754,,,AIAN
30,0.8010680908,,,Asian
33,0.8811748999,,,Black
1193,31.855807744,,44405.0,Hispanic
2378,63.49799733,,46625.0,White
68,0.9750501864,,,AIAN
46,0.6595927732,,,Asian
25,0.3584743332,,,Black
271,3.8858617723,,49302.0,Hispanic
6452,92.515055922,,57692.0,White
21,0.8550488599,,,AIAN
46,1.8729641694,,,Asian
41,1.6693811075,,,Black
132,5.3745928339,,,Hispanic
2170,88.35504886,,,White
458,2.3384049832,,53750.0,AIAN
87,0.444194833,,,Asian
814,4.1560298172,,29412.0,Black
928,4.7380782191,,60446.0,Hispanic
16605,84.779944859,,49192.0,White
25,1.6469038208,,,AIAN
4,0.2635046113,,,Asian
15,0.9881422925,,,Black
150,9.8814229249,,36136.0,Hispanic
1296,85.375494071,,45104.0,White
713,0.8669114607,,62850.0,AIAN
1271,1.5453639083,90.056529644,61683.0,Asian
7238,8.8004279843,74.175918293,55224.0,Black
6019,7.3182890353,82.5340449,48793.0,Hispanic
64531,78.460958588,78.43438516,80783.0,White
22,0.7367716008,,,AIAN
15,0.5023442733,,,Asian
16,0.5358338915,,,Black
112,3.7508372405,,61250.0,Hispanic
2784,93.23509712,,46208.0,White
75,0.7768800497,,,AIAN
36,0.3729024239,,,Asian
84,0.8701056557,,,Black
293,3.0350113942,,44205.0,Hispanic
8955,92.759477937,,49487.0,White
16,0.5856515373,,,AIAN
29,1.0614934114,,,Asian
16,0.5856515373,,,Black
175,6.4055636896,,26800.0,Hispanic
2444,89.458272328,,53836.0,White
444,1.3436223332,,,AIAN
833,2.5208049629,,,Asian
678,2.0517476169,,,Black
7294,22.072930852,82.718137829,61752.0,Hispanic
23327,70.591617491,77.650375078,51022.0,White
182,0.6397637795,,61393.0,AIAN
287,1.0088582677,,60313.0,Asian
367,1.2900731159,,,Black
1335,4.6927727784,,48625.0,Hispanic
25830,90.797244094,,60563.0,White
101,0.8668039821,,,AIAN
64,0.5492619293,,,Asian
104,0.8925506351,,,Black
475,4.0765533814,,37321.0,Hispanic
10714,91.949879849,,51772.0,White
71,0.7355988396,,,AIAN
47,0.4869457107,,112667.0,Asian
55,0.569830087,,,Black
247,2.5590551181,,,Hispanic
9086,94.135930377,,52960.0,White
63,1.5636634401,,,AIAN
34,0.8438818565,,,Asian
45,1.1169024572,,,Black
784,19.45892281,,55750.0,Hispanic
3077,76.371308017,,57723.0,White
264,0.7689171084,,,AIAN
218,0.6349391274,,,Asian
457,1.3310421157,,32006.0,Black
1177,3.428088775,,66250.0,Hispanic
31614,92.077823732,,76519.0,White
37,0.6293587345,,,AIAN
45,0.7654362987,,,Asian
19,0.323184215,,,Black
154,2.6194931111,,,Hispanic
5550,94.403810172,,,White
1152,3.6569106723,,42600.0,AIAN
316,1.0031109136,,44402.0,Asian
1532,4.8631832899,68.450770782,27253.0,Black
2332,7.4027045902,88.207047411,29914.0,Hispanic
24753,78.575963431,75.05501636,47394.0,White
40,0.7195538766,,,AIAN
39,0.7015650297,,,Asian
27,0.4856988667,,,Black
305,5.486598309,,,Hispanic
5044,90.735743839,,,White
55,2.1670606777,,,AIAN
46,1.8124507486,,,Asian
24,0.9456264775,,,Black
589,23.207249803,,40865.0,Hispanic
1804,71.079590229,,43897.0,White
80,0.7904357277,,,AIAN
33,0.3260547377,,,Asian
68,0.6718703685,,,Black
233,2.3021440569,,43173.0,Hispanic
9598,94.83252643,,62018.0,White
248,1.5569087827,,,AIAN
111,0.6968422374,,,Asian
189,1.186515161,,16405.0,Black
1015,6.3720258648,,26175.0,Hispanic
14131,88.712411325,,52603.0,White
44,1.5895953757,,,AIAN
7,0.2528901734,,,Asian
19,0.686416185,,,Black
315,11.380057803,,57569.0,Hispanic
2388,86.271676301,,56181.0,White
24,0.4504504505,,,AIAN
62,1.1636636637,,,Asian
180,3.3783783784,,,Black
292,5.4804804805,,,Hispanic
4681,87.856606607,,,White
116,0.7355738744,,,AIAN
74,0.4692454027,,,Asian
103,0.6531388713,,33429.0,Black
562,3.5637285986,,25938.0,Hispanic
14643,92.853519341,,59620.0,White
32,0.9305030532,,49375.0,AIAN
41,1.1922070369,,,Asian
20,0.5815644083,,,Black
84,2.4425705147,,,Hispanic
3220,93.63186973,,49722.0,White
33,0.5777310924,,,AIAN
20,0.350140056,,,Asian
76,1.3305322129,,,Black
164,2.8711484594,,,Hispanic
5353,93.714985994,,,White
67,1.0524662268,,,AIAN
37,0.5812126924,,,Asian
352,5.5293748036,,35029.0,Black
495,7.7756833176,,,Hispanic
5321,83.584668552,,51719.0,White
39,0.7527504343,,,AIAN
61,1.1773788844,,,Asian
20,0.3860258637,,,Black
179,3.4549314804,,51048.0,Hispanic
4833,93.283149971,,52139.0,White
228,0.9222554809,,,AIAN
262,1.0597848071,,76250.0,Asian
260,1.0516948467,,,Black
1346,5.4445433217,,,Hispanic
22128,89.507321414,,70595.0,White
113,1.2380848033,,,AIAN
85,0.9313027282,,,Asian
144,1.5777363865,,,Black
668,7.3189437931,,80600.0,Hispanic
7996,87.608195464,,53841.0,White
17,0.6770211071,,,AIAN
17,0.6770211071,,,Asian
19,0.7566706491,,,Black
198,7.8853046595,,75278.0,Hispanic
2226,88.649940263,,57250.0,White
527,0.8528474099,,,AIAN
371,0.6003916301,,110862.0,Asian
1894,3.0650720955,76.838904602,30637.0,Black
6153,9.9574385448,80.133963128,61250.0,Hispanic
51536,83.401032479,77.31096364,51715.0,White
14,0.3086419753,,,AIAN
33,0.7275132275,,,Asian
25,0.5511463845,,,Black
107,2.3589065256,,,Hispanic
4293,94.642857143,,,White
133,1.4206366161,,,AIAN
99,1.0574663533,,,Asian
136,1.4526810511,,,Black
1103,11.781670583,,46706.0,Hispanic
7751,82.792138432,,54729.0,White
542,0.7404169285,,66964.0,AIAN
3564,4.8687194339,89.161789038,37982.0,Asian
4601,6.2853473949,76.917862433,29641.0,Black
6294,8.5981257343,83.055528651,45133.0,Hispanic
55914,76.38315893,80.536539491,55399.0,White
33,0.6836544438,,,AIAN
31,0.6422208411,,,Asian
41,0.8493888544,,,Black
118,2.4445825565,,,Hispanic
4553,94.323596437,,,White
34,1.153715643,,,AIAN
14,0.4750593824,,,Asian
16,0.5429250085,,,Black
146,4.9541907024,,,Hispanic
2707,91.856124873,,,White
85,1.2492651382,,,AIAN
45,0.6613756614,,,Asian
77,1.1316872428,,,Black
285,4.188712522,,,Hispanic
6188,90.946502058,,,White
422,0.7825538701,,28730.0,AIAN
1201,2.2271260616,,60694.0,Asian
1709,3.1691577347,74.756395738,31709.0,Black
6467,11.992359901,78.225732662,44105.0,Hispanic
42808,79.382857991,77.773184974,52512.0,White
68,1.4196242171,,,AIAN
51,1.0647181628,,,Asian
30,0.6263048017,,,Black
915,19.102296451,,24682.0,Hispanic
3722,77.703549061,,63785.0,White
7063,1.3585121955,70.312579764,53869.0,AIAN
23830,4.5835120512,87.787266927,66130.0,Asian
45260,8.7054030817,71.171319328,33077.0,Black
80064,15.39967725,81.538428981,47783.0,Hispanic
349095,67.14566259,76.933907484,62677.0,White
342,1.6256298127,,,AIAN
582,2.7664226638,,116736.0,Asian
712,3.3843521247,,29127.0,Black
13392,63.656241088,84.539754811,49213.0,Hispanic
6033,28.676680293,74.657198305,55119.0,White
2486,1.4125080256,67.732397568,39956.0,AIAN
2755,1.5653498031,87.189599644,83013.0,Asian
13536,7.6909527895,69.721071209,37518.0,Black
23103,13.126779129,77.731308486,51281.0,Hispanic
128744,73.150415627,77.18474726,62649.0,White
19,0.753968254,,,AIAN
10,0.3968253968,,,Asian
13,0.5158730159,,,Black
151,5.9920634921,,,Hispanic
2310,91.666666667,,,White
37,0.6404708326,,,AIAN
29,0.5019906526,,,Asian
51,0.8828111477,,,Black
732,12.670936472,,57346.0,Hispanic
4834,83.67664878,,56301.0,White
29,0.8182844244,,,AIAN
18,0.5079006772,,,Asian
13,0.3668171558,,,Black
101,2.8498871332,,,Hispanic
3313,93.481941309,,,White
83,2.0514087988,,,AIAN
22,0.5437469105,,,Asian
25,0.6178942165,,,Black
532,13.148788927,,53000.0,Hispanic
3354,82.896688087,,52559.0,White
47,2.3869984764,,,AIAN
7,0.3555104114,,,Asian
18,0.9141696293,,,Black
787,39.969527679,,27900.0,Hispanic
1063,53.986795328,,59154.0,White
95,1.7631774313,,,AIAN
33,0.6124721604,,,Asian
32,0.5939123979,,,Black
2053,38.103192279,85.076485335,50089.0,Hispanic
3164,58.723088344,79.496793138,62917.0,White
297,1.3154398087,,16389.0,AIAN
118,0.5226326513,,,Asian
277,1.2268580034,,,Black
1329,5.886260962,,48182.0,Hispanic
20061,88.851979803,,54412.0,White
85,1.1036094521,,,AIAN
67,0.8699039211,,,Asian
85,1.1036094521,,,Black
600,7.7901843677,,73243.0,Hispanic
6812,88.444559855,,67875.0,White
13,0.4713560551,,,AIAN
15,0.5438723713,,,Asian
20,0.7251631617,,,Black
78,2.8281363307,,,Hispanic
2592,93.981145758,,,White
72,1.0425716768,,17500.0,AIAN
27,0.3909643788,,,Asian
52,0.7529684332,,,Black
311,4.5033304373,,60625.0,Hispanic
6309,91.35534318,,66484.0,White
9,0.5859375,,,AIAN
2,0.1302083333,,,Asian
8,0.5208333333,,,Black
122,7.9427083333,,,Hispanic
1371,89.2578125,,,White
31,0.5712179842,,,AIAN
45,0.8291873964,,,Asian
31,0.5712179842,,,Black
261,4.8092868988,,27321.0,Hispanic
5023,92.555739819,,51414.0,White
35,1.68756027,,,AIAN
8,0.3857280617,,,Asian
23,1.1089681774,,,Black
618,29.797492768,,47969.0,Hispanic
1390,67.020250723,,66597.0,White
128,1.5307342741,,11250.0,AIAN
42,0.5022721837,,,Asian
38,0.4544367376,,,Black
282,3.3723989476,,,Hispanic
7691,91.975603923,,51942.0,White
51,1.6915422886,,45500.0,AIAN
5,0.1658374793,,,Asian
18,0.5970149254,,,Black
101,3.3499170813,,,Hispanic
2774,92.006633499,,47375.0,White
2209,1.3366411521,,52054.0,AIAN
9129,5.5238556258,77.154412852,28785.0,Asian
35336,21.381417723,71.301924184,33996.0,Black
49826,30.149154388,81.99647249,46149.0,Hispanic
65891,39.869905909,74.713672273,58080.0,White
73,0.3733060598,,,AIAN
100,0.5113781642,,,Asian
565,2.8892866275,,44625.0,Black
463,2.3676809,,,Hispanic
18091,92.513423677,,43385.0,White
63,0.2957329954,,,AIAN
64,0.3004271699,,,Asian
249,1.1688494578,,,Black
494,2.3189222175,,76382.0,Hispanic
20183,94.742524527,,43818.0,White
78,0.3416108264,,,AIAN
173,0.7576752945,,,Asian
488,2.1372574782,,,Black
491,2.1503963562,,,Hispanic
21266,93.137126089,,,White
30,0.3861500837,,,AIAN
36,0.4633801004,,,Asian
270,3.475350753,,,Black
115,1.4802419874,,,Hispanic
7146,91.980949929,,,White
165,0.3724604966,,,AIAN
374,0.8442437923,,,Asian
1724,3.8916478555,71.203432146,31367.0,Black
1533,3.460496614,,,Hispanic
39891,90.047404063,75.345699231,42410.0,White
31,0.2483775339,,,AIAN
62,0.4967550677,,,Asian
155,1.2418876693,,,Black
207,1.6585209518,,66667.0,Hispanic
11867,95.080522394,,44756.0,White
79,0.3100227612,,11406.0,AIAN
106,0.4159799074,,,Asian
627,2.4605603956,,,Black
314,1.2322423672,,71759.0,Hispanic
23915,93.85056118,,28985.0,White
313,0.2311737422,,84051.0,AIAN
3436,2.5377411445,95.218337053,84154.0,Asian
5481,4.0481254985,78.98875983,58880.0,Black
6088,4.4964400721,87.903054881,49093.0,Hispanic
117318,86.648054595,78.66458395,85326.0,White
82,0.412039596,,,AIAN
106,0.5326365509,,,Asian
1122,5.6379076428,,38175.0,Black
1372,6.8941259233,,38144.0,Hispanic
16882,84.829908045,,50620.0,White
149,0.3203198899,,,AIAN
293,0.6298907903,,,Asian
1213,2.6077048757,,49020.0,Black
918,1.9735144896,,78000.0,Hispanic
43256,92.991658784,,50939.0,White
93,0.3062534989,,48625.0,AIAN
316,1.0406032865,,,Asian
2380,7.8374551322,75.557009124,38184.0,Black
1029,3.3885467778,,44583.0,Hispanic
25878,85.217505845,76.607083262,54517.0,White
29,0.3499879315,,,AIAN
9,0.1086169442,,,Asian
56,0.6758387642,,,Black
150,1.8102824041,,,Hispanic
7915,95.522568187,,,White
25,0.1992031873,,,AIAN
81,0.6454183267,,,Asian
69,0.5498007968,,,Black
165,1.3147410359,,,Hispanic
12070,96.175298805,,,White
104,0.5064030774,,,AIAN
77,0.3749330477,,,Asian
443,2.1570823392,,66607.0,Black
401,1.9525734041,,,Hispanic
19213,93.553099284,,47328.0,White
325,0.3954637269,,,AIAN
524,0.6376092088,,,Asian
1141,1.3883818841,,34869.0,Black
2085,2.5370519092,,69821.0,Hispanic
76883,93.552116035,,65983.0,White
68,0.5353066205,,,AIAN
43,0.3385027159,,,Asian
83,0.6533889632,,,Black
445,3.5031095017,,18922.0,Hispanic
11974,94.261198142,,46673.0,White
48,0.3783400331,,,AIAN
60,0.4729250414,,,Asian
702,5.5332229842,,26968.0,Black
224,1.7655868212,,,Hispanic
11476,90.454796248,,52700.0,White
131,0.3333333333,,,AIAN
690,1.7557251908,,83287.0,Asian
1577,4.0127226463,76.766824061,20869.0,Black
1103,2.8066157761,,39457.0,Hispanic
35180,89.51653944,76.663860791,44127.0,White
184,0.1957030419,,,AIAN
1038,1.1040204212,,54321.0,Asian
2863,3.0450967879,78.998173036,29322.0,Black
2046,2.1761327377,,69732.0,Hispanic
86502,92.003828973,77.239805386,64940.0,White
30,0.6393861893,,,AIAN
18,0.3836317136,,,Asian
67,1.4279624893,,,Black
112,2.3870417732,,,Hispanic
4351,92.732310315,,,White
48,0.4473438956,,,AIAN
66,0.6150978565,,,Asian
183,1.7054986021,,,Black
726,6.7660764212,,,Hispanic
9495,88.490214352,,,White
75,0.2825710195,,,AIAN
74,0.2788034059,,,Asian
188,0.7083113556,,,Black
378,1.4241579384,,,Hispanic
25607,96.47728129,,,White
68,0.4232540769,,,AIAN
60,0.3734594796,,,Asian
163,1.0145649197,,,Black
458,2.8507406946,,26910.0,Hispanic
15173,94.441678078,,33237.0,White
545,0.7624723691,,32426.0,AIAN
1122,1.5697137581,,,Asian
15169,21.221914435,69.768784091,35144.0,Black
5885,8.2333025546,83.298364055,39184.0,Hispanic
46543,65.115140323,74.593014047,49109.0,White
117,0.3208732139,,,AIAN
253,0.6938540438,,,Asian
1688,4.6293503003,69.619917757,42386.0,Black
1184,3.2471272249,,,Hispanic
32682,89.630584428,73.968696244,56442.0,White
44,0.2241352962,,,AIAN
40,0.2037593602,,,Asian
718,3.6574805155,,,Black
412,2.09872141,,,Hispanic
18202,92.720696857,,,White
38,0.3758654797,,,AIAN
38,0.3758654797,,,Asian
58,0.5736894164,,,Black
307,3.0365974283,,51726.0,Hispanic
9561,94.569732938,,32533.0,White
41,0.4634339324,,,AIAN
21,0.2373685995,,,Asian
87,0.983384198,,,Black
121,1.3676952639,,,Hispanic
8463,95.659545609,,,White
11,0.1686340641,,,AIAN
9,0.1379733252,,,Asian
182,2.7901272421,,,Black
93,1.42572436,,,Hispanic
6111,93.683887782,,,White
178,0.1745474514,,100562.0,AIAN
2094,2.0533840632,81.932675854,51063.0,Asian
4906,4.8108415541,75.759981738,36948.0,Black
3495,3.4272097903,85.689016898,49000.0,Hispanic
89066,87.338445547,76.363291242,57597.0,White
56,0.4577033102,,,AIAN
52,0.4250102166,,,Asian
230,1.8798528811,,,Black
195,1.5937883122,,58750.0,Hispanic
11535,94.278708623,,43544.0,White
24,0.3255561584,,,AIAN
15,0.203472599,,,Asian
269,3.6489419425,,,Black
93,1.2615301139,,,Hispanic
6914,93.78730331,,,White
50,0.3543837267,,6563.0,AIAN
17,0.1204904671,,,Asian
56,0.3969097739,,,Black
182,1.2899567652,,48571.0,Hispanic
13659,96.81054646,,33940.0,White
920,0.283307928,,,AIAN
13832,4.2594731088,89.910277131,63183.0,Asian
49704,15.306018754,74.503182149,37094.0,Black
23610,7.2705436741,88.840740832,42848.0,Hispanic
228359,70.321646881,78.284863424,66448.0,White
23,0.1575018832,,,AIAN
41,0.2807642265,,,Asian
201,1.3764295008,,36071.0,Black
219,1.4996918441,,,Hispanic
13966,95.637882627,,44130.0,White
55,0.1572596786,,,AIAN
100,0.2859266884,,,Asian
393,1.1236918854,,40843.0,Black
337,0.9635729399,,,Hispanic
33857,96.806198891,,35154.0,White
202,0.3951641301,,,AIAN
1114,2.1792714895,,75492.0,Asian
5256,10.282092414,76.617157831,51346.0,Black
1937,3.7892718807,88.533308475,60461.0,Hispanic
41493,81.17101608,74.953386154,60814.0,White
25,0.4200268817,,,AIAN
44,0.7392473118,,,Asian
1419,23.840725806,,28306.0,Black
163,2.7385752688,,,Hispanic
4145,69.640456989,,34426.0,White
31,0.353115389,,,AIAN
39,0.444241941,,,Asian
123,1.401070737,,32685.0,Black
454,5.1714318259,,40625.0,Hispanic
8001,91.137942818,,55835.0,White
48,0.2708956487,,,AIAN
58,0.3273322422,,,Asian
376,2.1220159151,,,Black
386,2.1784525086,,,Hispanic
16625,93.825836672,,,White
78,0.307243865,,,AIAN
109,0.4293536062,,,Asian
239,0.9414267145,,,Black
779,3.0684996258,,,Hispanic
23942,94.30811045,,,White
209,0.5676571242,,33711.0,AIAN
202,0.5486446847,,,Asian
1472,3.9980444348,67.520595962,20402.0,Black
2705,7.3469498615,,,Hispanic
31569,85.743386387,74.795766797,47304.0,White
71,0.2681268882,,36417.0,AIAN
74,0.2794561934,,,Asian
328,1.2386706949,,,Black
371,1.4010574018,,,Hispanic
25337,95.683534743,,39115.0,White
53,0.4820372897,,,AIAN
30,0.272851296,,,Asian
215,1.9554342883,,,Black
242,2.2010004548,,,Hispanic
10301,93.688040018,,,White
130,0.3728667718,,,AIAN
210,0.6023232468,,,Asian
289,0.8289115158,,,Black
391,1.1214685214,,70195.0,Hispanic
33486,96.044744013,,52418.0,White
32,0.366048959,,,AIAN
35,0.400366049,,,Asian
120,1.3726835964,,71607.0,Black
156,1.7844886754,,,Hispanic
8303,94.978265843,,58464.0,White
514,0.4617775741,,,AIAN
2519,2.2630694733,79.397296121,57125.0,Asian
13231,11.886729734,75.61658683,54211.0,Black
6535,5.8710436712,84.218432956,39941.0,Hispanic
84418,75.841126953,75.701184255,58419.0,White
61,0.2385981382,,,AIAN
107,0.418524603,,,Asian
513,2.0065712274,,,Black
282,1.1030274583,,,Hispanic
24298,95.040287882,,,White
56,0.2959830867,,,AIAN
67,0.3541226216,,,Asian
352,1.8604651163,,13461.0,Black
484,2.5581395349,,51339.0,Hispanic
17687,93.483086681,,52553.0,White
46,0.2419397255,,,AIAN
87,0.4575816547,,76875.0,Asian
840,4.4180297691,,25405.0,Black
390,2.0512281071,,59191.0,Hispanic
17347,91.237574291,,40655.0,White
168,0.3755029057,,,AIAN
253,0.5654894949,,29537.0,Asian
3659,8.1783638802,74.489486931,34365.0,Black
1269,2.8363880197,,29188.0,Hispanic
38489,86.028162718,75.338708885,52601.0,White
72,0.4481234829,,,AIAN
66,0.4107798593,,103971.0,Asian
427,2.6576212112,,28194.0,Black
569,3.5414203025,,66513.0,Hispanic
14622,91.006410655,,52596.0,White
12,0.2749770852,,,AIAN
23,0.5270394134,,,Asian
405,9.2804766269,,21103.0,Black
101,2.3143904675,,,Hispanic
3742,85.747021082,,51926.0,White
121,0.2709238279,,,AIAN
280,0.6269311719,,,Asian
2920,6.5379965071,72.556534782,36208.0,Black
973,2.1785858224,,41719.0,Hispanic
39320,88.039048856,74.231354482,47916.0,White
32,0.23988006,,,AIAN
20,0.1499250375,,,Asian
45,0.3373313343,,,Black
130,0.9745127436,,,Hispanic
13022,97.616191904,,,White
1392,0.1813794218,,35250.0,AIAN
24417,3.1815670557,82.617850144,75981.0,Asian
169819,22.12763795,71.366007549,38325.0,Black
47645,6.2082058552,88.259687982,50508.0,Hispanic
505059,65.809848694,75.923213871,65572.0,White
154,0.2848844738,,,AIAN
741,1.3707752927,,64091.0,Asian
2373,4.3898107553,71.734193565,35529.0,Black
2057,3.8052426143,,84101.0,Hispanic
47622,88.095898774,77.181327233,66181.0,White
48,0.2181619853,,,AIAN
116,0.5272247977,,,Asian
76,0.3454231434,,,Black
207,0.9408235615,,,Hispanic
21350,97.036633033,,,White
353,0.2101828531,,,AIAN
2287,1.361722904,85.474793334,95507.0,Asian
8006,4.7669232922,72.159805004,31374.0,Black
5970,3.5546505189,86.483028723,44311.0,Hispanic
147686,87.935027895,76.435567273,70630.0,White
26,0.1791620728,,,AIAN
23,0.1584895259,,,Asian
136,0.9371554576,,,Black
151,1.0405181918,,,Hispanic
14051,96.823318633,,,White
98,0.3159048417,,,AIAN
122,0.3932692928,,,Asian
388,1.2507252917,,9023.0,Black
457,1.4731480885,,,Hispanic
29596,95.403262201,,30399.0,White
50,0.3464763357,,,AIAN
47,0.3256877555,,,Asian
427,2.9589079066,,41141.0,Black
475,3.2915251888,,,Hispanic
13164,91.220289654,,49129.0,White
228,0.3723178419,,,AIAN
364,0.5944021686,,,Asian
499,0.8148535223,,,Black
961,1.569287044,,111164.0,Hispanic
58529,95.576276168,,43893.0,White
26,0.168437419,,,AIAN
42,0.2720912153,,,Asian
58,0.3757450117,,,Black
228,1.4770665976,,,Hispanic
14877,96.378595491,,,White
35,0.481563016,,,AIAN
20,0.2751788663,,,Asian
206,2.8343423225,,,Black
107,1.4722069345,,,Hispanic
6844,94.166208035,,,White
20,0.2075334648,,,AIAN
30,0.3113001972,,,Asian
39,0.4046902563,,,Black
81,0.8405105323,,,Hispanic
9367,97.198298226,,,White
47,0.2215622496,,,AIAN
58,0.2734172441,,156500.0,Asian
125,0.589261302,,23300.0,Black
199,0.9381039928,,,Hispanic
20634,97.270541649,,33680.0,White
47,0.3543960187,,,AIAN
8,0.0603227266,,,Asian
62,0.4675011311,,,Black
115,0.8671391947,,,Hispanic
12918,97.406122757,,,White
58,0.2370636802,,,AIAN
74,0.3024605575,,,Asian
525,2.1458350364,,25050.0,Black
438,1.7902395161,,42024.0,Hispanic
23028,94.122455653,,42923.0,White
51,0.5640968919,,,AIAN
39,0.4313682115,,,Asian
48,0.5309147218,,,Black
218,2.4112376949,,125855.0,Hispanic
8571,94.801460015,,52571.0,White
133,0.4851181792,,,AIAN
99,0.3611030055,,,Asian
1667,6.0803910125,69.911851272,27031.0,Black
818,2.9836591771,,27933.0,Hispanic
24241,88.419171287,75.057193383,51586.0,White
26,0.319685233,,,AIAN
44,0.5410057789,,,Asian
450,5.5330136481,,23199.0,Black
215,2.6435509652,,,Hispanic
7278,89.487274069,,50987.0,White
254,0.386935592,,60763.0,AIAN
624,0.9505819268,,59179.0,Asian
7108,10.828103102,70.722695109,24421.0,Black
1838,2.7999512522,95.534786889,72721.0,Hispanic
54355,82.802693315,75.944996575,51180.0,White
133,0.7790990569,,,AIAN
96,0.562357214,,,Asian
918,5.3775408588,,,Black
464,2.7180598676,,,Hispanic
15248,89.321070822,,,White
33,0.3636363636,,,AIAN
19,0.2093663912,,,Asian
84,0.9256198347,,29203.0,Black
165,1.8181818182,,,Hispanic
8660,95.426997245,,55417.0,White
332,0.3521985891,,,AIAN
1048,1.1117594017,,102985.0,Asian
4133,4.3844480984,72.723526481,48358.0,Black
2496,2.6478544529,,43517.0,Hispanic
84404,89.539065401,75.446769262,52442.0,White
42,0.3495048681,,,AIAN
24,0.1997170675,,,Asian
41,0.3411833236,,,Black
148,1.2315885828,,,Hispanic
11682,97.2122826,,,White
46,0.2381692037,,,AIAN
166,0.8594801698,,,Asian
1326,6.8654861758,,33370.0,Black
537,2.7803665735,,30982.0,Hispanic
16918,87.594491043,,45591.0,White
87,0.2791772294,,,AIAN
147,0.4717132497,,,Asian
141,0.4524596477,,,Black
556,1.7841671213,,,Hispanic
29958,96.133234926,,,White
49,0.4442027015,,,AIAN
25,0.2266340314,,,Asian
742,6.7264980509,,,Black
388,3.5173601668,,,Hispanic
9740,88.29661862,,,White
77,0.4520105665,,,AIAN
154,0.904021133,,,Asian
1022,5.9994129733,,,Black
